date,year,month,day_of_week,is_weekend,is_holiday_fr,visits_count,admissions_count,lwbs_count,avg_wait_time,avg_los_ed,beds_total,beds_occupied,icu_beds_total,icu_beds_occupied,staff_doctors_available,staff_nurses_available,staff_absence_rate,ppe_stock_index,critical_stockout,flu_level,bronchiolitis_level,covid_level,heatwave,strike,mass_casualty_event
2024-02-05,2024,2,0,0,0,85,21,0,77.6,209.7,1800,1637,120,103,40,107,0.105,71,0,0.646,0.0,0.24,0,0,0
2024-02-06,2024,2,1,0,0,86,35,3,67.6,179.0,1800,1478,120,106,40,107,0.105,63,0,0.632,0.0,0.236,0,0,0
2024-02-07,2024,2,2,0,0,78,22,3,72.2,204.3,1800,1563,120,107,38,100,0.165,73,0,0.618,0.0,0.232,0,0,0
2024-02-08,2024,2,3,0,0,72,24,1,63.1,146.5,1800,1611,120,107,41,110,0.083,71,0,0.603,0.0,0.227,0,0,0
2024-02-09,2024,2,4,0,0,86,27,2,82.2,196.5,1800,1592,120,101,40,107,0.109,70,0,0.588,0.0,0.222,0,0,0
2024-02-10,2024,2,5,1,0,93,27,7,95.1,211.9,1800,1627,120,109,32,85,0.116,75,0,0.572,0.0,0.216,0,0,0
2024-02-11,2024,2,6,1,0,92,29,1,69.4,203.9,1800,1642,120,102,32,86,0.103,76,0,0.556,0.0,0.211,0,0,0
2024-02-12,2024,2,0,0,0,91,24,3,75.7,182.8,1800,1631,120,104,40,107,0.104,78,0,0.54,0.0,0.204,0,0,0
2024-02-13,2024,2,1,0,0,90,25,2,82.1,200.5,1800,1585,120,102,41,110,0.081,71,0,0.523,0.0,0.198,0,0,0
2024-02-14,2024,2,2,0,0,78,24,1,65.5,173.6,1800,1495,120,101,40,108,0.103,71,0,0.506,0.0,0.191,0,0,0
2024-02-15,2024,2,3,0,0,77,21,4,74.2,185.7,1800,1569,120,95,40,107,0.11,77,0,0.489,0.0,0.184,0,0,0
2024-02-16,2024,2,4,0,0,73,24,4,74.9,208.5,1800,1614,120,103,40,107,0.106,75,0,0.472,0.0,0.177,0,0,0
2024-02-17,2024,2,5,1,0,86,32,2,93.6,212.9,1800,1531,120,116,32,85,0.11,76,0,0.455,0.0,0.17,0,0,0
2024-02-18,2024,2,6,1,0,84,33,2,72.8,192.5,1800,1622,120,96,31,84,0.126,75,0,0.438,0.0,0.163,0,0,0
2024-02-19,2024,2,0,0,0,84,24,0,66.4,209.0,1800,1636,120,98,40,106,0.116,78,0,0.421,0.0,0.155,0,0,0
2024-02-20,2024,2,1,0,0,83,28,2,77.8,209.3,1800,1592,120,95,41,108,0.098,70,0,0.404,0.0,0.148,0,0,0
2024-02-21,2024,2,2,0,0,77,19,0,48.6,156.5,1800,1418,120,94,42,111,0.072,76,0,0.387,0.0,0.141,0,0,0
2024-02-22,2024,2,3,0,0,81,19,3,58.9,165.5,1800,1513,120,106,41,110,0.083,70,0,0.37,0.0,0.133,0,0,0
2024-02-23,2024,2,4,0,0,80,18,3,78.2,190.4,1800,1682,120,93,41,109,0.09,74,0,0.354,0.0,0.126,0,0,0
2024-02-24,2024,2,5,1,0,83,22,3,88.8,209.5,1800,1549,120,93,32,87,0.099,78,0,0.338,0.0,0.119,0,0,0
2024-02-25,2024,2,6,1,0,84,27,2,88.1,196.5,1800,1470,120,86,33,88,0.083,76,0,0.322,0.0,0.112,0,0,0
2024-02-26,2024,2,0,0,0,88,31,2,69.9,173.8,1800,1642,120,91,42,111,0.074,74,0,0.306,0.0,0.105,0,0,0
2024-02-27,2024,2,1,0,0,81,25,2,78.6,223.9,1800,1575,120,85,42,112,0.068,82,0,0.291,0.0,0.098,0,0,0
2024-02-28,2024,2,2,0,0,72,18,1,70.6,192.0,1800,1632,120,99,42,113,0.058,81,0,0.276,0.0,0.092,0,0,0
2024-02-29,2024,2,3,0,0,69,20,4,71.9,182.2,1800,1563,120,107,42,111,0.075,78,0,0.0,0.0,0.0,0,0,0
2024-03-01,2024,3,4,0,0,62,17,2,63.8,182.5,1800,1559,120,88,43,114,0.051,85,0,0.0,0.0,0.0,0,0,0
2024-03-02,2024,3,5,1,0,65,11,3,61.1,185.7,1800,1554,120,80,34,90,0.06,77,0,0.0,0.0,0.0,0,0,0
2024-03-03,2024,3,6,1,0,71,25,5,71.3,163.9,1800,1572,120,95,33,89,0.072,83,0,0.0,0.0,0.0,0,0,0
2024-03-04,2024,3,0,0,0,75,19,3,61.4,192.8,1800,1657,120,86,43,114,0.053,74,0,0.0,0.0,0.0,0,0,0
2024-03-05,2024,3,1,0,0,62,15,2,73.6,193.0,1800,1587,120,98,41,109,0.088,76,0,0.0,0.0,0.0,0,0,0
2024-03-06,2024,3,2,0,0,64,15,0,43.8,152.1,1800,1449,120,88,41,109,0.095,78,0,0.0,0.0,0.0,0,0,0
2024-03-07,2024,3,3,0,0,65,16,1,64.4,143.0,1800,1559,120,86,42,112,0.069,75,0,0.0,0.0,0.0,0,0,0
2024-03-08,2024,3,4,0,0,67,27,1,52.0,215.1,1800,1596,120,89,42,111,0.071,81,0,0.0,0.0,0.0,0,0,0
2024-03-09,2024,3,5,1,0,73,25,1,71.5,188.8,1800,1599,120,95,33,87,0.091,77,0,0.0,0.0,0.0,0,0,0
2024-03-10,2024,3,6,1,0,69,25,1,71.1,182.4,1800,1511,120,89,34,90,0.066,84,0,0.0,0.0,0.0,0,0,0
2024-03-11,2024,3,0,0,0,71,19,3,64.0,158.4,1800,1597,120,87,42,112,0.064,77,0,0.0,0.0,0.0,0,0,0
2024-03-12,2024,3,1,0,0,63,20,3,55.7,190.5,1800,1585,120,89,40,108,0.104,77,0,0.0,0.0,0.0,0,0,0
2024-03-13,2024,3,2,0,0,65,17,4,55.3,193.1,1800,1673,120,82,41,108,0.098,90,0,0.0,0.0,0.0,0,0,0
2024-03-14,2024,3,3,0,0,63,18,2,52.3,201.4,1800,1494,120,92,41,109,0.092,85,0,0.0,0.0,0.0,0,0,0
2024-03-15,2024,3,4,0,0,68,24,0,54.8,159.8,1800,1507,120,79,41,108,0.099,89,0,0.0,0.0,0.0,0,0,0
2024-03-16,2024,3,5,1,0,73,20,1,91.2,206.4,1800,1518,120,87,35,92,0.04,82,0,0.0,0.0,0.0,0,0,0
2024-03-17,2024,3,6,1,0,69,24,3,64.5,168.7,1800,1508,120,95,32,86,0.107,76,0,0.0,0.0,0.0,0,0,0
2024-03-18,2024,3,0,0,0,69,17,0,62.8,192.9,1800,1486,120,92,41,109,0.088,84,0,0.0,0.0,0.0,0,0,0
2024-03-19,2024,3,1,0,0,67,22,2,43.7,151.5,1800,1385,120,94,40,108,0.1,83,0,0.0,0.0,0.0,0,0,0
2024-03-20,2024,3,2,0,0,65,23,1,57.1,183.8,1800,1511,120,90,41,109,0.088,75,0,0.0,0.0,0.0,0,0,0
2024-03-21,2024,3,3,0,0,61,18,2,64.6,195.8,1800,1554,120,97,41,110,0.081,88,0,0.0,0.0,0.0,0,0,0
2024-03-22,2024,3,4,0,0,62,20,0,59.0,165.8,1800,1508,120,96,42,111,0.074,84,0,0.0,0.0,0.0,0,0,0
2024-03-23,2024,3,5,1,0,70,20,0,75.4,219.3,1800,1639,120,93,33,88,0.087,86,0,0.0,0.0,0.0,0,0,0
2024-03-24,2024,3,6,1,0,67,14,2,92.2,209.2,1800,1535,120,96,33,89,0.074,82,0,0.0,0.0,0.0,0,0,0
2024-03-25,2024,3,0,0,0,72,29,0,71.5,211.9,1800,1604,120,95,41,108,0.097,84,0,0.0,0.0,0.0,0,0,0
2024-03-26,2024,3,1,0,0,69,24,2,52.3,158.9,1800,1549,120,87,43,114,0.048,79,0,0.0,0.0,0.0,0,0,0
2024-03-27,2024,3,2,0,0,63,17,2,68.1,182.2,1800,1579,120,82,42,112,0.069,90,0,0.0,0.0,0.0,0,0,0
2024-03-28,2024,3,3,0,0,63,14,4,64.8,170.9,1800,1550,120,93,40,105,0.121,81,0,0.0,0.0,0.0,0,0,0
2024-03-29,2024,3,4,0,0,65,26,0,63.0,169.5,1800,1608,120,93,42,112,0.067,77,0,0.0,0.0,0.0,0,0,0
2024-03-30,2024,3,5,1,0,64,23,4,75.9,181.1,1800,1538,120,97,33,89,0.075,76,0,0.0,0.0,0.0,0,0,0
2024-03-31,2024,3,6,1,0,67,17,1,81.3,184.9,1800,1561,120,84,34,90,0.062,85,0,0.0,0.0,0.0,0,0,0
2024-04-01,2024,4,0,0,1,75,24,1,86.2,200.7,1800,1545,120,85,31,82,0.087,90,0,0.0,0.0,0.0,0,0,0
2024-04-02,2024,4,1,0,0,58,16,2,68.8,187.7,1800,1510,120,93,42,112,0.065,88,0,0.0,0.0,0.0,0,0,0
2024-04-03,2024,4,2,0,0,52,13,0,83.9,173.4,1800,1547,120,90,42,111,0.076,86,0,0.0,0.0,0.0,0,0,0
2024-04-04,2024,4,3,0,0,51,9,0,70.2,199.3,1800,1646,120,79,41,108,0.097,90,0,0.0,0.0,0.0,0,0,0
2024-04-05,2024,4,4,0,0,58,16,3,40.5,151.1,1800,1511,120,92,42,112,0.066,86,0,0.0,0.0,0.0,0,0,0
2024-04-06,2024,4,5,1,0,62,24,3,63.5,163.5,1800,1548,120,79,33,87,0.096,80,0,0.0,0.0,0.0,0,0,0
2024-04-07,2024,4,6,1,0,62,22,1,90.5,213.8,1800,1593,120,84,33,87,0.096,84,0,0.0,0.0,0.0,0,0,0
2024-04-08,2024,4,0,0,0,71,20,1,52.0,185.3,1800,1587,120,98,40,108,0.101,76,0,0.0,0.0,0.0,0,0,0
2024-04-09,2024,4,1,0,0,54,17,0,45.6,170.6,1800,1526,120,101,41,110,0.083,78,0,0.0,0.0,0.0,0,0,0
2024-04-10,2024,4,2,0,0,59,17,2,45.8,157.5,1800,1397,120,83,38,103,0.145,81,0,0.0,0.0,0.0,0,0,0
2024-04-11,2024,4,3,0,0,60,17,4,67.7,189.5,1800,1553,120,88,40,108,0.101,78,0,0.0,0.0,0.0,0,0,0
2024-04-12,2024,4,4,0,0,55,16,0,52.5,148.4,1800,1406,120,90,41,110,0.086,89,0,0.0,0.0,0.0,0,0,0
2024-04-13,2024,4,5,1,0,61,18,1,78.6,185.3,1800,1605,120,101,34,90,0.062,90,0,0.0,0.0,0.0,0,0,0
2024-04-14,2024,4,6,1,0,60,15,1,67.4,192.5,1800,1535,120,87,33,89,0.078,81,0,0.0,0.0,0.0,0,0,0
2024-04-15,2024,4,0,0,0,64,19,2,60.3,174.0,1800,1579,120,87,40,107,0.109,86,0,0.0,0.0,0.0,0,0,0
2024-04-16,2024,4,1,0,0,61,23,1,58.6,144.2,1800,1477,120,99,40,106,0.114,81,0,0.0,0.0,0.0,0,0,0
2024-04-17,2024,4,2,0,0,62,17,4,50.0,142.8,1800,1442,120,88,40,107,0.11,77,0,0.0,0.0,0.0,0,0,0
2024-04-18,2024,4,3,0,0,61,17,0,62.4,185.2,1800,1540,120,94,41,109,0.096,80,0,0.0,0.0,0.0,0,0,0
2024-04-19,2024,4,4,0,0,57,24,1,51.2,174.9,1800,1524,120,81,43,113,0.055,79,0,0.0,0.0,0.0,0,0,0
2024-04-20,2024,4,5,1,0,68,19,2,67.5,172.6,1800,1499,120,89,33,87,0.09,80,0,0.0,0.0,0.0,0,0,0
2024-04-21,2024,4,6,1,0,62,18,3,91.2,199.7,1800,1530,120,80,34,91,0.055,78,0,0.0,0.0,0.0,0,0,0
2024-04-22,2024,4,0,0,0,73,25,3,62.4,163.9,1800,1675,120,84,43,114,0.05,77,0,0.0,0.0,0.0,0,0,0
2024-04-23,2024,4,1,0,0,62,16,1,48.7,181.3,1800,1571,120,95,41,110,0.085,78,0,0.0,0.0,0.0,0,0,0
2024-04-24,2024,4,2,0,0,58,18,0,67.9,203.1,1800,1582,120,90,41,109,0.09,89,0,0.0,0.0,0.0,0,0,0
2024-04-25,2024,4,3,0,0,57,17,3,57.4,177.6,1800,1571,120,88,41,108,0.098,76,0,0.0,0.0,0.0,0,0,0
2024-04-26,2024,4,4,0,0,67,18,2,65.6,185.6,1800,1605,120,86,41,109,0.09,80,0,0.0,0.0,0.0,0,0,0
2024-04-27,2024,4,5,1,0,65,17,2,94.2,194.3,1800,1515,120,89,33,87,0.091,83,0,0.0,0.0,0.0,0,0,0
2024-04-28,2024,4,6,1,0,60,19,3,70.4,181.1,1800,1415,120,92,34,90,0.06,80,0,0.0,0.0,0.0,0,0,0
2024-04-29,2024,4,0,0,0,70,22,2,57.3,156.7,1800,1515,120,96,41,111,0.078,83,0,0.0,0.0,0.0,0,0,0
2024-04-30,2024,4,1,0,0,61,18,1,65.6,190.9,1800,1569,120,74,43,114,0.05,76,0,0.0,0.0,0.0,0,0,0
2024-05-01,2024,5,2,0,1,56,12,1,85.8,191.4,1800,1469,120,85,32,86,0.04,85,0,0.0,0.0,0.0,0,0,0
2024-05-02,2024,5,3,0,0,55,21,0,52.7,148.1,1800,1511,120,91,41,109,0.095,83,0,0.0,0.0,0.0,0,0,0
2024-05-03,2024,5,4,0,0,55,18,0,70.1,156.7,1800,1484,120,89,42,112,0.065,85,0,0.0,0.0,0.0,0,0,0
2024-05-04,2024,5,5,1,0,60,18,1,94.2,225.6,1800,1602,120,92,32,87,0.097,84,0,0.0,0.0,0.0,0,0,0
2024-05-05,2024,5,6,1,0,59,21,2,73.8,164.5,1800,1561,120,92,32,86,0.102,82,0,0.0,0.0,0.0,0,0,0
2024-05-06,2024,5,0,0,0,64,19,2,70.2,191.1,1800,1556,120,88,42,112,0.068,80,0,0.0,0.0,0.0,0,0,0
2024-05-07,2024,5,1,0,0,60,18,0,59.9,180.7,1800,1555,120,87,41,109,0.092,78,0,0.0,0.0,0.0,0,0,0
2024-05-08,2024,5,2,0,1,51,13,1,76.3,188.2,1800,1519,120,89,31,84,0.067,83,0,0.0,0.0,0.0,0,0,0
2024-05-09,2024,5,3,0,1,57,18,0,68.2,197.5,1800,1532,120,97,32,86,0.043,75,0,0.0,0.0,0.0,0,0,0
2024-05-10,2024,5,4,0,0,52,18,0,59.9,182.3,1800,1457,120,86,41,110,0.082,80,0,0.0,0.0,0.0,0,0,0
2024-05-11,2024,5,5,1,0,55,18,0,68.0,184.2,1800,1403,120,90,33,89,0.071,85,0,0.0,0.0,0.0,0,0,0
2024-05-12,2024,5,6,1,0,59,23,2,64.8,161.6,1800,1529,120,91,33,89,0.071,77,0,0.0,0.0,0.0,0,0,0
2024-05-13,2024,5,0,0,0,63,17,1,54.8,165.1,1800,1538,120,99,40,106,0.12,76,0,0.0,0.0,0.0,0,0,0
2024-05-14,2024,5,1,0,0,57,17,2,53.1,182.1,1800,1586,120,88,43,114,0.049,85,0,0.0,0.0,0.0,0,0,0
2024-05-15,2024,5,2,0,0,57,27,1,60.8,208.3,1800,1606,120,96,41,109,0.088,81,0,0.0,0.0,0.0,0,0,0
2024-05-16,2024,5,3,0,0,49,11,3,90.2,174.0,1800,1606,120,97,42,113,0.06,87,0,0.0,0.0,0.0,0,0,0
2024-05-17,2024,5,4,0,0,54,19,1,50.5,152.8,1800,1467,120,90,41,108,0.098,89,0,0.0,0.0,0.0,0,0,0
2024-05-18,2024,5,5,1,0,57,19,3,61.3,178.7,1800,1502,120,89,33,88,0.086,89,0,0.0,0.0,0.0,0,0,0
2024-05-19,2024,5,6,1,0,58,14,1,108.6,234.9,1800,1547,120,88,33,88,0.088,81,0,0.0,0.0,0.0,0,0,0
2024-05-20,2024,5,0,0,1,67,10,2,89.3,193.0,1800,1658,120,88,32,85,0.061,79,0,0.0,0.0,0.0,0,0,0
2024-05-21,2024,5,1,0,0,55,17,1,63.1,181.5,1800,1601,120,95,42,112,0.065,84,0,0.0,0.0,0.0,0,0,0
2024-05-22,2024,5,2,0,0,57,20,5,62.8,204.3,1800,1581,120,91,41,108,0.099,84,0,0.0,0.0,0.0,0,0,0
2024-05-23,2024,5,3,0,0,53,13,0,56.7,187.9,1800,1500,120,91,40,106,0.115,84,0,0.0,0.0,0.0,0,0,0
2024-05-24,2024,5,4,0,0,50,13,2,65.8,173.4,1800,1473,120,83,41,109,0.09,80,0,0.0,0.0,0.0,0,0,0
2024-05-25,2024,5,5,1,0,53,16,2,95.4,207.7,1800,1564,120,84,34,90,0.062,76,0,0.0,0.0,0.0,0,0,0
2024-05-26,2024,5,6,1,0,59,10,0,77.0,169.3,1800,1462,120,103,33,88,0.087,78,0,0.0,0.0,0.0,0,0,0
2024-05-27,2024,5,0,0,0,62,20,0,67.8,198.1,1800,1508,120,89,39,105,0.129,77,0,0.0,0.0,0.0,0,0,0
2024-05-28,2024,5,1,0,0,59,15,1,84.2,197.5,1800,1515,120,85,41,110,0.082,77,0,0.0,0.0,0.0,0,0,0
2024-05-29,2024,5,2,0,0,55,16,1,59.1,183.4,1800,1607,120,99,40,107,0.109,89,0,0.0,0.0,0.0,0,0,0
2024-05-30,2024,5,3,0,0,54,8,3,41.9,144.6,1800,1502,120,92,42,112,0.065,75,0,0.0,0.0,0.0,0,0,0
2024-05-31,2024,5,4,0,0,58,12,2,50.7,145.6,1800,1389,120,93,41,111,0.079,84,0,0.0,0.0,0.0,0,0,0
2024-06-01,2024,6,5,1,0,53,17,2,72.8,173.9,1800,1544,120,89,33,87,0.092,89,0,0.0,0.0,0.0,0,0,0
2024-06-02,2024,6,6,1,0,53,14,4,72.7,195.4,1800,1479,120,88,33,88,0.088,80,0,0.0,0.0,0.0,0,0,0
2024-06-03,2024,6,0,0,0,57,19,0,54.1,171.0,1800,1519,120,89,42,112,0.065,83,0,0.0,0.0,0.0,0,0,0
2024-06-04,2024,6,1,0,0,56,17,2,51.6,168.7,1800,1512,120,82,42,112,0.064,85,0,0.0,0.0,0.0,0,0,0
2024-06-05,2024,6,2,0,0,55,17,5,41.8,159.4,1800,1502,120,89,41,108,0.1,80,0,0.0,0.0,0.0,0,0,0
2024-06-06,2024,6,3,0,0,49,13,1,71.9,174.6,1800,1559,120,92,40,108,0.104,82,0,0.0,0.0,0.0,0,0,0
2024-06-07,2024,6,4,0,0,45,17,1,47.5,150.6,1800,1434,120,101,40,107,0.11,87,0,0.0,0.0,0.0,0,0,0
2024-06-08,2024,6,5,1,0,51,19,1,85.7,215.5,1800,1489,120,91,32,85,0.116,86,0,0.0,0.0,0.0,0,0,0
2024-06-09,2024,6,6,1,0,54,18,0,63.6,169.0,1800,1553,120,76,33,88,0.083,87,0,0.0,0.0,0.0,0,0,0
2024-06-10,2024,6,0,0,0,58,11,3,57.9,139.5,1800,1483,120,89,42,111,0.074,90,0,0.0,0.0,0.0,0,0,0
2024-06-11,2024,6,1,0,0,54,17,1,65.6,212.6,1800,1430,120,106,40,107,0.107,81,0,0.0,0.0,0.0,0,0,0
2024-06-12,2024,6,2,0,0,52,15,2,72.0,188.2,1800,1553,120,95,41,109,0.094,86,0,0.0,0.0,0.0,0,0,0
2024-06-13,2024,6,3,0,0,49,12,1,65.4,163.5,1800,1577,120,85,42,113,0.06,84,0,0.0,0.0,0.0,0,0,0
2024-06-14,2024,6,4,0,0,55,17,1,51.8,155.6,1800,1514,120,94,42,113,0.059,85,0,0.0,0.0,0.0,0,0,0
2024-06-15,2024,6,5,1,0,54,14,2,70.5,166.9,1800,1411,120,86,33,87,0.09,86,0,0.0,0.0,0.0,0,0,0
2024-06-16,2024,6,6,1,0,54,16,3,75.3,191.4,1800,1555,120,82,33,89,0.076,86,0,0.0,0.0,0.0,0,0,0
2024-06-17,2024,6,0,0,0,61,15,2,69.4,159.0,1800,1427,120,88,41,110,0.079,88,0,0.0,0.0,0.0,0,0,0
2024-06-18,2024,6,1,0,0,51,15,2,75.0,191.6,1800,1533,120,91,40,108,0.101,80,0,0.0,0.0,0.0,0,0,0
2024-06-19,2024,6,2,0,0,53,16,0,40.7,147.7,1800,1469,120,79,41,109,0.095,85,0,0.0,0.0,0.0,0,0,0
2024-06-20,2024,6,3,0,0,50,19,2,60.7,169.6,1800,1454,120,83,40,107,0.107,79,0,0.0,0.0,0.0,0,0,0
2024-06-21,2024,6,4,0,0,52,17,0,46.8,182.0,1800,1493,120,90,43,115,0.041,84,0,0.0,0.0,0.0,0,0,0
2024-06-22,2024,6,5,1,0,60,20,2,49.8,143.0,1800,1507,120,88,33,88,0.085,86,0,0.0,0.0,0.0,0,0,0
2024-06-23,2024,6,6,1,0,54,14,0,91.3,215.5,1800,1482,120,92,33,87,0.094,87,0,0.0,0.0,0.0,0,0,0
2024-06-24,2024,6,0,0,0,66,18,0,61.9,158.2,1800,1548,120,83,43,114,0.049,81,0,0.0,0.0,0.0,0,0,0
2024-06-25,2024,6,1,0,0,54,20,1,56.1,152.7,1800,1492,120,94,42,112,0.067,83,0,0.0,0.0,0.0,0,0,0
2024-06-26,2024,6,2,0,0,49,12,2,59.8,154.5,1800,1569,120,83,42,112,0.063,80,0,0.0,0.0,0.0,0,0,0
2024-06-27,2024,6,3,0,0,50,13,0,76.4,173.2,1800,1532,120,100,41,110,0.08,78,0,0.0,0.0,0.0,0,0,0
2024-06-28,2024,6,4,0,0,49,21,0,61.5,192.4,1800,1479,120,80,40,106,0.113,79,0,0.0,0.0,0.0,0,0,0
2024-06-29,2024,6,5,1,0,54,22,1,73.0,167.2,1800,1470,120,83,32,84,0.12,89,0,0.0,0.0,0.0,0,0,0
2024-06-30,2024,6,6,1,0,57,13,2,56.2,170.9,1800,1428,120,93,34,90,0.064,80,0,0.0,0.0,0.0,0,0,0
2024-07-01,2024,7,0,0,0,64,15,4,67.7,163.8,1800,1535,120,100,41,109,0.091,90,0,0.0,0.0,0.0,0,0,0
2024-07-02,2024,7,1,0,0,55,24,2,46.7,157.4,1800,1500,120,92,41,109,0.091,79,0,0.0,0.0,0.0,0,0,0
2024-07-03,2024,7,2,0,0,56,16,0,59.1,146.8,1800,1391,120,93,41,109,0.088,86,0,0.0,0.0,0.0,0,0,0
2024-07-04,2024,7,3,0,0,55,11,0,81.0,204.4,1800,1490,120,90,41,109,0.088,84,0,0.0,0.0,0.0,0,0,0
2024-07-05,2024,7,4,0,0,57,17,1,63.0,155.3,1800,1471,120,84,41,110,0.086,85,0,0.0,0.0,0.0,0,0,0
2024-07-06,2024,7,5,1,0,60,24,4,96.4,231.2,1800,1604,120,87,32,85,0.114,85,0,0.0,0.0,0.0,0,0,0
2024-07-07,2024,7,6,1,0,61,23,1,60.7,184.0,1800,1427,120,83,32,86,0.102,86,0,0.0,0.0,0.0,0,0,0
2024-07-08,2024,7,0,0,0,56,19,3,66.5,158.1,1800,1441,120,82,42,113,0.059,89,0,0.0,0.0,0.0,0,0,0
2024-07-09,2024,7,1,0,0,56,21,0,63.4,172.9,1800,1579,120,92,41,108,0.096,83,0,0.0,0.0,0.0,0,0,0
2024-07-10,2024,7,2,0,0,50,13,1,69.5,219.4,1800,1592,120,83,41,108,0.098,76,0,0.0,0.0,0.0,0,0,0
2024-07-11,2024,7,3,0,0,52,13,0,48.5,165.6,1800,1479,120,92,41,110,0.086,79,0,0.0,0.0,0.0,0,0,0
2024-07-12,2024,7,4,0,0,51,15,3,49.1,171.4,1800,1485,120,82,40,108,0.103,86,0,0.0,0.0,0.0,0,0,0
2024-07-13,2024,7,5,1,0,58,10,1,96.3,186.8,1800,1552,120,92,33,88,0.084,82,0,0.0,0.0,0.0,0,0,0
2024-07-14,2024,7,6,1,1,67,19,1,71.8,160.8,1800,1394,120,87,23,60,0.084,83,0,0.0,0.0,0.0,0,0,0
2024-07-15,2024,7,0,0,0,61,14,2,58.9,144.8,1800,1419,120,98,41,110,0.082,84,0,0.0,0.0,0.0,0,0,0
2024-07-16,2024,7,1,0,0,58,13,0,53.6,164.6,1800,1504,120,92,43,115,0.04,81,0,0.0,0.0,0.0,0,0,0
2024-07-17,2024,7,2,0,0,52,18,0,55.7,140.9,1800,1603,120,97,41,111,0.078,87,0,0.0,0.0,0.0,0,0,0
2024-07-18,2024,7,3,0,0,52,15,2,52.9,157.5,1800,1496,120,85,42,112,0.067,86,0,0.0,0.0,0.0,0,0,0
2024-07-19,2024,7,4,0,0,53,17,5,53.1,149.3,1800,1525,120,90,42,113,0.056,86,0,0.0,0.0,0.0,0,0,0
2024-07-20,2024,7,5,1,0,69,21,1,90.6,196.8,1800,1580,120,84,32,86,0.109,86,0,0.0,0.0,0.0,1,0,0
2024-07-21,2024,7,6,1,0,71,21,3,70.8,204.9,1800,1633,120,88,33,87,0.09,88,0,0.0,0.0,0.0,1,0,0
2024-07-22,2024,7,0,0,0,77,21,2,70.4,178.4,1800,1488,120,88,41,110,0.079,84,0,0.0,0.0,0.0,1,0,0
2024-07-23,2024,7,1,0,0,67,23,0,56.2,163.1,1800,1518,120,86,42,112,0.069,90,0,0.0,0.0,0.0,1,0,0
2024-07-24,2024,7,2,0,0,63,18,3,61.8,190.9,1800,1618,120,83,41,110,0.086,77,0,0.0,0.0,0.0,1,0,0
2024-07-25,2024,7,3,0,0,56,16,1,65.6,182.9,1800,1437,120,82,41,108,0.1,84,0,0.0,0.0,0.0,1,0,0
2024-07-26,2024,7,4,0,0,61,19,2,58.2,181.6,1800,1575,120,76,42,112,0.063,86,0,0.0,0.0,0.0,1,0,0
2024-07-27,2024,7,5,1,0,70,18,1,63.2,172.3,1800,1464,120,84,33,88,0.08,82,0,0.0,0.0,0.0,1,0,0
2024-07-28,2024,7,6,1,0,70,19,2,82.7,210.5,1800,1525,120,94,32,87,0.097,79,0,0.0,0.0,0.0,1,0,0
2024-07-29,2024,7,0,0,0,72,20,4,60.3,164.7,1800,1506,120,80,43,115,0.041,83,0,0.0,0.0,0.0,1,0,0
2024-07-30,2024,7,1,0,0,69,16,3,45.4,179.4,1800,1467,120,82,41,111,0.079,80,0,0.0,0.0,0.0,1,0,0
2024-07-31,2024,7,2,0,0,62,10,2,67.8,165.2,1800,1466,120,101,42,111,0.071,89,0,0.0,0.0,0.0,1,0,0
2024-08-01,2024,8,3,0,0,60,13,1,65.6,210.4,1800,1531,120,86,42,111,0.077,80,0,0.0,0.0,0.0,1,0,0
2024-08-02,2024,8,4,0,0,60,19,2,71.8,175.8,1800,1570,120,92,42,112,0.07,78,0,0.0,0.0,0.0,1,0,0
2024-08-03,2024,8,5,1,0,63,23,1,68.7,218.5,1800,1509,120,94,33,88,0.083,84,0,0.0,0.0,0.0,1,0,0
2024-08-04,2024,8,6,1,0,65,11,2,110.8,219.2,1800,1520,120,94,32,85,0.118,81,0,0.0,0.0,0.0,1,0,0
2024-08-05,2024,8,0,0,0,59,12,2,61.4,199.5,1800,1547,120,81,42,111,0.074,76,0,0.0,0.0,0.0,1,0,0
2024-08-06,2024,8,1,0,0,56,22,4,56.9,179.1,1800,1464,120,89,41,110,0.086,83,0,0.0,0.0,0.0,0,0,0
2024-08-07,2024,8,2,0,0,43,11,0,113.5,244.3,1800,1556,120,80,40,106,0.12,83,0,0.0,0.0,0.0,0,0,0
2024-08-08,2024,8,3,0,0,46,9,1,76.0,191.3,1800,1561,120,105,42,112,0.069,78,0,0.0,0.0,0.0,0,0,0
2024-08-09,2024,8,4,0,0,53,13,3,85.5,190.0,1800,1657,120,80,40,106,0.116,84,0,0.0,0.0,0.0,0,0,0
2024-08-10,2024,8,5,1,0,57,19,0,67.9,184.2,1800,1496,120,84,33,88,0.08,84,0,0.0,0.0,0.0,0,0,0
2024-08-11,2024,8,6,1,0,53,16,3,95.9,209.1,1800,1492,120,84,32,85,0.116,87,0,0.0,0.0,0.0,0,0,0
2024-08-12,2024,8,0,0,0,58,21,3,68.6,164.7,1800,1558,120,81,41,109,0.095,80,0,0.0,0.0,0.0,0,0,0
2024-08-13,2024,8,1,0,0,59,17,2,57.3,163.7,1800,1561,120,98,41,110,0.086,79,0,0.0,0.0,0.0,0,0,0
2024-08-14,2024,8,2,0,0,51,22,0,56.4,187.4,1800,1488,120,105,41,111,0.079,89,0,0.0,0.0,0.0,0,0,0
